Time / s,C1.v / V,C2.v / V,G.v / V,L.v / V,Nr.v / V,Ro.v / V
2285.0,1.6283994913101196,-0.06820152699947357,-1.6966010332107544,-0.07269568741321564,1.6283994913101196,0.004494159948080778
2290.0,1.6595535278320312,-0.03780905157327652,-1.6973626613616943,-0.042103901505470276,1.6595535278320312,0.004294850863516331
2295.0,1.6967241764068604,-0.00673886202275753,-1.703463077545166,-0.010941632091999054,1.6967241764068604,0.004202768672257662
2300.0,1.7396034002304077,0.02472630701959133,-1.7148771286010742,0.02050691843032837,1.7396034002304077,0.004219387657940388
2305.0,1.7878570556640625,0.05630762502551079,-1.7315493822097778,0.05196210741996765,1.7878570556640625,0.004345520865172148
2310.0,1.841051697731018,0.0877087265253067,-1.7533429861068726,0.08312834054231644,1.841051697731018,0.004580392036587
2315.0,1.898719072341919,0.11863746494054794,-1.7800816297531128,0.11371508985757828,1.898719072341919,0.0049223750829696655
2320.0,1.9603875875473022,0.14881330728530884,-1.8115743398666382,0.14344386756420135,1.9603875875473022,0.005369448568671942
2325.0,2.0254924297332764,0.17794978618621826,-1.847542643547058,0.17203198373317719,2.0254924297332764,0.005917798262089491
2330.0,2.093442440032959,0.20577096939086914,-1.8876715898513794,0.19920819997787476,2.093442440032959,0.006562770344316959
2335.0,2.163662910461426,0.23201610147953033,-1.931646704673767,0.22471648454666138,2.163662910461426,0.007299615535885096
2340.0,2.235501766204834,0.2564326226711273,-1.9790692329406738,0.2483108639717102,2.235501766204834,0.008121749386191368
2345.0,2.308298349380493,0.2787851095199585,-2.029513359069824,0.26976320147514343,2.308298349380493,0.009021908976137638
2350.0,2.3814070224761963,0.2988539934158325,-2.0825531482696533,0.2888612747192383,2.3814070224761963,0.009992712177336216
2355.0,2.4541521072387695,0.31644147634506226,-2.1377105712890625,0.30541595816612244,2.4541521072387695,0.011025527492165565
2360.0,2.5258524417877197,0.33137276768684387,-2.1944797039031982,0.3192617893218994,2.5258524417877197,0.012110977433621883
2365.0,2.595848560333252,0.34349140524864197,-2.252357244491577,0.3302517831325531,2.595848560333252,0.013239612802863121
2370.0,2.663489818572998,0.35266801714897156,-2.310821771621704,0.33826661109924316,2.663489818572998,0.014401402324438095
2375.0,2.728132486343384,0.35880476236343384,-2.3693277835845947,0.34321916103363037,2.728132486343384,0.015585595741868019
2380.0,2.7891643047332764,0.3618249297142029,-2.427339553833008,0.34504345059394836,2.7891643047332764,0.01678149402141571
2385.0,2.8460049629211426,0.36167675256729126,-2.484328269958496,0.3436983823776245,2.8460049629211426,0.017978373914957047
2390.0,2.898104667663574,0.35834938287734985,-2.539755344390869,0.33918437361717224,2.898104667663574,0.019164999946951866
2395.0,2.9449551105499268,0.35185497999191284,-2.593100070953369,0.3315246105194092,2.9449551105499268,0.020330367609858513
2400.0,2.9860892295837402,0.3422238528728485,-2.6438653469085693,0.32076001167297363,2.9860892295837402,0.021463830024003983
2405.0,3.02109956741333,0.32953473925590515,-2.6915647983551025,0.3069801330566406,3.02109956741333,0.022554617375135422
2410.0,3.0496296882629395,0.31388983130455017,-2.7357399463653564,0.29029741883277893,3.0496296882629395,0.023592395707964897
2415.0,3.0713634490966797,0.2954002618789673,-2.775963068008423,0.2708328664302826,3.0713634490966797,0.024567393586039543
2420.0,3.0860707759857178,0.27422937750816345,-2.8118412494659424,0.2487591803073883,3.0860707759857178,0.02547021396458149
2425.0,3.093583345413208,0.25056231021881104,-2.8430211544036865,0.22427017986774445,3.093583345413208,0.02629212848842144
2430.0,3.093761682510376,0.22458404302597046,-2.8691775798797607,0.19755904376506805,3.093761682510376,0.027025004848837852
2435.0,3.086576223373413,0.19653016328811646,-2.8900458812713623,0.1688685417175293,3.086576223373413,0.027661623433232307
2440.0,3.0720605850219727,0.16665232181549072,-2.9054083824157715,0.13845668733119965,3.0720605850219727,0.02819562517106533
2445.0,3.050278902053833,0.1352023333311081,-2.915076732635498,0.10658105462789536,3.050278902053833,0.028621282428503036
2450.0,3.021395683288574,0.10246369987726212,-2.9189319610595703,0.07352960854768753,3.021395683288574,0.028934089466929436
2455.0,2.985649824142456,0.06873652338981628,-2.9169132709503174,0.03960587456822395,2.985649824142456,0.029130645096302032
2460.0,2.943312644958496,0.03431939333677292,-2.9089932441711426,0.005111139267683029,2.943312644958496,0.02920825220644474
2465.0,2.8947274684906006,-0.0004775412380695343,-2.895205020904541,-0.02964295819401741,2.8947274684906006,0.029165415093302727
2470.0,2.8403241634368896,-0.03532988578081131,-2.8756539821624756,-0.06433193385601044,2.8403241634368896,0.029002049937844276
2475.0,2.780561923980713,-0.069918692111969,-2.850480794906616,-0.09863753616809845,2.780561923980713,0.028718838468194008
2480.0,2.715939521789551,-0.10392899066209793,-2.819868564605713,-0.13224638998508453,2.715939521789551,0.02831740491092205
2485.0,2.6470448970794678,-0.13703930377960205,-2.7840840816497803,-0.16484037041664124,2.6470448970794678,0.027801062911748886
2490.0,2.5744903087615967,-0.1689387410879135,-2.743428945541382,-0.19611267745494843,2.5744903087615967,0.02717393822968006
2495.0,2.4989023208618164,-0.19932961463928223,-2.6982319355010986,-0.22577042877674103,2.4989023208618164,0.026440821588039398
2500.0,2.4209835529327393,-0.22792035341262817,-2.6489038467407227,-0.2535286247730255,2.4209835529327393,0.02560826949775219
